date,open,high,low,close,volume,value
2015-05-18,259.91,265.01,257.45,264.28,4789516,264.28
2015-05-19,263.31,265.43,258.88,261.45,2041158,261.45
2015-05-20,263.35,265.35,261.25,262.33,1652395,262.33
2015-05-21,263.01,263.01,257.88,259.00,1743687,259.00
2015-05-22,258.35,261.68,256.78,260.78,1690370,260.78
2015-05-25,261.35,268.68,261.01,263.95,2958836,263.95
2015-05-26,264.38,265.61,258.35,260.60,1504878,260.60
2015-05-27,260.98,267.30,258.58,265.65,2501884,265.65
2015-05-28,266.55,274.63,265.18,272.58,8786153,272.58
2015-05-29,275.38,285.01,275.38,283.40,7027584,283.40
2015-06-01,283.71,290.48,279.75,286.93,3944284,286.93
2015-06-02,287.60,289.67,281.38,282.27,3346432,282.27
2015-06-03,282.41,283.65,277.58,279.75,3121059,279.75
2015-06-04,281.63,289.80,279.51,288.91,4538116,288.91
2015-06-05,289.01,292.13,284.68,285.25,3252356,285.25
2015-06-08,285.51,286.65,280.00,281.03,2839223,281.03
2015-06-09,279.35,284.71,278.98,283.15,3359424,283.15
2015-06-10,282.71,285.15,280.65,281.31,3107161,281.31
2015-06-11,283.18,287.35,279.51,280.81,3615152,280.81
2015-06-12,280.81,284.77,276.77,279.18,3298038,279.18
2015-06-15,279.35,281.97,277.11,277.85,2492536,277.85
2015-06-16,278.01,283.28,269.51,273.51,6869423,273.51
2015-06-17,273.35,273.95,267.68,270.17,4079277,270.17
2015-06-18,272.85,279.08,271.71,277.95,4167251,277.95
2015-06-19,279.68,282.33,276.17,278.57,5313598,278.57
2015-06-22,280.98,283.75,279.71,282.07,4446324,282.07
2015-06-23,284.01,288.35,282.07,286.97,3533442,286.97
2015-06-24,287.35,289.67,281.68,282.81,4062133,282.81
2015-06-25,282.81,288.90,282.78,286.13,4485382,286.13
2015-06-26,286.00,291.01,285.37,287.37,3163525,287.37
2015-06-29,284.65,293.97,284.35,290.63,5032410,290.63
2015-06-30,293.51,294.67,290.85,293.13,6110277,293.13
2015-07-01,295.01,298.73,293.68,296.00,5283336,296.00
2015-07-02,297.51,302.60,297.51,300.02,5680906,300.02
2015-07-03,301.35,304.95,298.87,300.97,4820978,300.97
2015-07-06,301.02,311.85,301.02,310.30,7445028,310.30
2015-07-07,312.68,314.44,309.08,310.80,5154081,310.80
2015-07-08,310.77,317.57,302.98,305.38,10523462,305.38
2015-07-09,304.20,305.60,287.77,288.90,11364083,288.90
2015-07-10,288.35,295.33,287.80,293.93,6770847,293.93
2015-07-13,295.03,304.65,293.35,303.12,5728679,303.12
2015-07-14,304.90,310.95,303.27,309.00,6189435,309.00
2015-07-15,309.68,309.68,304.05,305.90,3455551,305.90
2015-07-16,307.68,313.68,307.68,312.68,4693760,312.68
2015-07-17,314.02,316.88,311.70,313.24,3347704,313.24
2015-07-20,316.15,322.78,314.25,321.15,6244110,321.15
2015-07-21,321.68,323.18,316.65,317.42,3153436,317.42
2015-07-22,317.02,326.02,316.24,324.04,3498791,324.04
2015-07-23,324.85,329.02,321.77,323.45,4461425,323.45
2015-07-24,325.02,328.10,319.02,321.87,4888871,321.87
2015-07-27,321.52,324.68,317.05,318.17,3069507,318.17
2015-07-28,319.02,321.68,314.07,315.00,4196655,315.00
2015-07-29,316.35,319.85,312.55,316.45,3460543,316.45
2015-07-30,317.85,318.44,314.40,315.75,4881401,315.75
2015-07-31,316.68,317.27,306.00,308.94,3956784,308.94
2015-08-03,311.35,313.60,301.52,302.95,5356679,302.95
2015-08-04,306.02,312.34,304.77,311.20,6877618,311.20
2015-08-05,313.28,317.02,309.25,310.22,3514186,310.22
2015-08-06,311.62,315.92,310.68,312.88,4373880,312.88
2015-08-07,314.18,321.02,309.27,318.52,5604941,318.52
2015-08-10,320.02,326.54,313.70,315.58,4984368,315.58
2015-08-11,316.58,316.65,304.77,308.44,4491459,308.44
2015-08-12,309.62,310.35,288.18,290.01,7881635,290.01
2015-08-13,291.48,297.93,285.95,295.10,6299253,295.10
2015-08-14,296.68,302.58,290.05,291.27,7150490,291.27
2015-08-17,293.01,296.01,286.70,288.40,4762670,288.40
2015-08-18,291.25,300.68,288.51,298.83,5994000,298.83
2015-08-19,301.00,305.32,294.68,295.71,4877174,295.71
2015-08-20,299.67,306.32,295.01,300.70,8394657,300.70
2015-08-21,295.35,298.35,289.30,296.57,6213964,296.57
2015-08-24,287.35,290.68,267.65,272.88,7167407,272.88
2015-08-25,276.77,289.81,272.40,287.60,7670925,287.60
2015-08-26,288.35,292.28,277.35,279.23,5565667,279.23
2015-08-27,286.68,294.85,282.73,293.41,5365202,293.41
2015-08-28,288.95,289.27,281.93,287.00,6053460,287.00
2015-08-31,287.80,295.68,283.85,294.41,7573241,294.41
2015-09-01,290.41,292.91,283.77,287.80,3076811,287.80
2015-09-02,291.65,291.98,281.88,283.05,5448337,283.05
2015-09-03,284.68,287.00,277.45,279.33,3992941,279.33
2015-09-04,280.01,284.95,273.35,283.55,4088829,283.55
2015-09-07,281.80,286.38,274.55,276.75,2938827,276.75
2015-09-08,278.37,279.68,270.55,273.77,3328442,273.77
2015-09-09,278.01,281.68,272.58,273.43,4953388,273.43
2015-09-10,273.35,281.01,272.68,279.91,7680297,279.91
2015-09-11,281.68,285.95,281.00,283.53,3366756,283.53
2015-09-14,286.60,295.33,285.80,293.48,4597792,293.48
2015-09-15,294.95,297.48,290.35,293.21,3087914,293.21
2015-09-16,293.85,295.85,284.37,287.47,4215023,287.47
2015-09-18,291.68,295.85,287.90,289.87,3576019,289.87
2015-09-21,289.38,293.81,288.11,290.43,2535164,290.43
2015-09-22,292.35,293.65,284.71,287.15,2966546,287.15
2015-09-23,287.01,294.87,285.53,292.27,1978152,292.27
2015-09-24,295.18,297.45,292.53,293.65,2928034,293.65
2015-09-28,293.65,299.67,292.08,294.51,2617273,294.51
2015-09-29,293.35,293.35,281.08,282.61,4599586,282.61
2015-09-30,283.38,286.68,281.90,283.58,4610364,283.58
2015-10-01,285.77,288.17,281.68,285.05,3958338,285.05
2015-10-05,286.68,289.23,283.38,286.91,3274927,286.91
2015-10-06,287.98,294.68,286.48,291.90,4010808,291.90
2015-10-07,291.68,293.71,285.01,287.87,4674612,287.87
2015-10-08,288.68,288.93,282.30,285.00,3087512,285.00
2015-10-09,286.35,287.68,279.10,282.85,3082382,282.85
2015-10-12,283.35,284.35,279.73,283.03,2177774,283.03
2015-10-13,285.78,289.97,285.38,287.85,4015395,287.85
2015-10-14,289.65,290.35,286.77,287.45,2256256,287.45
2015-10-15,289.68,299.38,288.77,297.71,4682751,297.71
2015-10-16,300.65,304.92,299.48,303.77,5202820,303.77
2015-10-19,302.02,307.78,302.02,306.18,3069882,306.18
2015-10-20,305.35,308.55,303.35,304.17,2684014,304.17
2015-10-21,304.02,304.77,299.01,300.22,2138821,300.22
2015-10-23,301.75,305.95,301.75,303.42,2199580,303.42
2015-10-26,303.38,306.14,300.68,301.27,2632182,301.27
2015-10-27,300.02,305.68,298.68,304.90,5709837,304.90
2015-10-28,306.35,307.15,300.48,303.15,3206576,303.15
2015-10-29,302.35,303.02,291.73,293.05,6219736,293.05
2015-10-30,293.31,296.51,288.53,290.38,5049573,290.38
2015-11-02,291.01,293.00,287.20,290.61,3026717,290.61
2015-11-03,292.35,294.68,288.83,292.25,2188301,292.25
2015-11-04,292.85,297.07,291.80,295.35,1911294,295.35
2015-11-05,295.68,298.30,293.75,296.35,2461224,296.35
2015-11-06,297.25,299.85,296.00,298.71,2103936,298.71
2015-11-09,295.95,303.62,292.85,300.98,6353004,300.98
2015-11-10,300.05,303.77,290.68,292.30,3552383,292.30
2015-11-11,295.01,298.65,293.01,296.50,333832,296.50
2015-11-13,299.68,302.54,296.38,302.04,3450490,302.04
2015-11-16,302.68,304.15,298.85,299.57,3671852,299.57
2015-11-17,299.68,301.27,290.70,292.10,3501068,292.10
2015-11-18,292.01,296.08,291.01,294.68,1596157,294.68
2015-11-19,296.68,303.35,295.18,302.48,3303057,302.48
2015-11-20,301.65,308.04,300.12,305.38,2551153,305.38
2015-11-23,305.05,307.32,301.38,301.92,2762622,301.92
2015-11-24,301.78,305.12,298.68,302.48,2588385,302.48
2015-11-26,302.58,305.10,300.37,301.67,2447416,301.67
2015-11-27,302.92,303.32,296.87,300.47,1600630,300.47
2015-11-30,300.77,305.95,299.28,300.60,4440807,300.60
2015-12-01,300.75,311.32,300.75,310.92,4618815,310.92
2015-12-02,311.68,315.65,308.85,310.74,4162937,310.74
2015-12-03,311.68,312.02,305.72,306.67,2507821,306.67
2015-12-04,304.68,306.48,301.35,302.18,1813088,302.18
2015-12-07,305.68,307.68,302.67,303.60,2782664,303.60
2015-12-08,306.02,308.62,303.04,304.02,4307866,304.02
2015-12-09,304.02,305.22,292.35,294.10,3332386,294.10
2015-12-10,293.65,302.52,289.10,301.40,2797105,301.40
2015-12-11,301.74,303.84,295.35,297.65,2560081,297.65
2015-12-14,298.33,300.68,294.47,296.70,1942148,296.70
2015-12-15,297.35,298.67,293.88,296.57,1126039,296.57
2015-12-16,300.02,305.68,300.00,301.20,2435017,301.20
2015-12-17,304.30,305.38,299.87,301.34,2593538,301.34
2015-12-18,301.68,305.02,299.35,300.27,2209129,300.27
2015-12-21,301.82,303.32,297.38,299.18,1704890,299.18
2015-12-22,300.10,302.68,299.37,300.92,1662070,300.92
2015-12-23,301.68,302.65,299.45,300.28,2563879,300.28
2015-12-24,300.37,302.85,300.27,301.38,1623762,301.38
2015-12-28,301.30,302.68,300.32,301.12,1105724,301.12
2015-12-29,303.05,305.32,300.08,300.88,2394219,300.88
2015-12-30,300.88,302.44,296.23,297.25,1558716,297.25
2015-12-31,297.38,300.55,294.83,297.45,9323003,297.45
2016-01-01,297.68,300.82,297.01,298.70,828634,298.70
2016-01-04,296.31,298.85,291.68,297.17,1802949,297.17
2016-01-05,297.65,302.62,293.45,300.90,2980987,300.90
2016-01-06,302.48,306.52,298.68,304.12,4543135,304.12
2016-01-07,305.30,306.52,293.30,294.77,2516499,294.77
2016-01-08,297.35,302.52,296.81,301.20,2025187,301.20
2016-01-11,300.85,300.85,295.15,296.03,2300831,296.03
2016-01-12,296.03,299.78,294.13,296.73,3757378,296.73
2016-01-13,298.98,300.85,289.35,298.65,4658089,298.65
2016-01-14,293.68,306.62,292.85,303.15,3237495,303.15
2016-01-15,303.62,315.68,303.24,310.87,8973532,310.87
2016-01-18,310.20,313.10,296.53,298.88,4099433,298.88
2016-01-19,299.35,302.10,294.01,298.61,2877171,298.61
2016-01-20,297.68,300.62,291.85,295.18,6322118,295.18
2016-01-21,297.35,299.58,288.51,291.87,3249300,291.87
2016-01-22,293.01,296.11,290.58,294.43,2362061,294.43
2016-01-25,294.53,295.57,289.37,292.65,2871633,292.65
2016-01-27,292.95,296.18,289.63,290.21,5216025,290.21
2016-01-28,290.51,292.51,287.01,289.65,6810880,289.65
2016-01-29,289.65,302.18,288.58,297.73,4696793,297.73
2016-02-01,297.01,297.77,290.58,293.40,2774315,293.40
2016-02-02,291.01,291.45,281.88,283.45,2839283,283.45
2016-02-03,281.90,285.81,275.18,276.53,4254159,276.53
2016-02-04,278.35,284.01,274.75,277.27,5064032,277.27
2016-02-05,278.95,282.18,275.55,281.01,2417213,281.01
2016-02-08,281.01,284.38,274.48,275.08,1812905,275.08
2016-02-09,273.98,279.85,272.25,274.98,5466960,274.98
2016-02-10,276.27,280.65,271.00,279.20,2369954,279.20
2016-02-11,278.28,279.20,270.70,272.60,3265592,272.60
2016-02-12,273.91,274.25,254.11,257.61,7004140,257.61
2016-02-15,266.58,269.55,258.90,259.93,4581065,259.93
2016-02-16,261.25,261.25,243.97,250.35,6014102,250.35
2016-02-17,253.01,261.85,251.68,260.33,6054501,260.33
2016-02-18,263.70,266.60,260.31,263.27,6261482,263.27
2016-02-19,263.35,263.35,253.85,255.30,5088712,255.30
2016-02-22,255.01,256.67,249.83,253.15,4186897,253.15
2016-02-23,253.38,254.00,243.73,245.37,3948310,245.37
2016-02-24,247.18,257.58,246.37,256.31,6934561,256.31
2016-02-25,256.17,256.60,248.53,254.73,6345271,254.73
2016-02-26,259.01,259.01,250.01,254.91,3694213,254.91
2016-02-29,253.70,262.68,246.68,256.43,29378227,256.43
2016-03-01,256.43,266.63,256.35,264.58,2934900,264.58
2016-03-02,266.35,271.68,261.01,262.21,3463735,262.21
2016-03-03,262.48,264.30,257.11,263.33,3907071,263.33
2016-03-04,264.31,272.65,262.31,271.75,5137975,271.75
2016-03-08,273.28,278.30,269.18,273.65,4500159,273.65
2016-03-09,271.18,274.01,265.55,266.47,5800267,266.47
2016-03-10,269.61,269.61,262.78,264.73,4664380,264.73
2016-03-11,266.01,271.67,265.01,267.90,4003693,267.90
2016-03-14,269.01,271.00,265.68,268.27,3031663,268.27
2016-03-15,268.68,273.31,268.53,270.31,3240210,270.31
2016-03-16,273.91,274.43,271.71,272.81,4948340,272.81
2016-03-17,275.90,289.81,275.01,288.30,12225244,288.30
2016-03-18,286.68,287.97,284.11,285.65,5105199,285.65
2016-03-21,288.27,293.31,286.80,290.03,5058443,290.03
2016-03-22,288.51,295.95,286.87,290.25,4489501,290.25
2016-03-23,291.65,293.35,288.08,289.51,3492758,289.51
2016-03-28,290.51,295.75,287.87,291.21,5282190,291.21
2016-03-29,292.53,296.47,289.91,291.35,4809921,291.35
2016-03-30,292.80,302.52,290.70,300.40,7254978,300.40
2016-03-31,301.32,307.32,299.67,301.45,8427395,301.45
2016-04-01,300.02,300.02,295.08,295.77,2847353,295.77
2016-04-04,298.35,299.15,293.55,295.68,2808682,295.68
2016-04-05,299.68,303.32,294.68,296.81,4922028,296.81
2016-04-06,299.01,299.35,292.87,296.73,5339637,296.73
2016-04-07,299.30,301.28,294.48,295.03,4778497,295.03
2016-04-08,295.68,300.52,293.41,299.90,1811279,299.90
2016-04-11,297.71,306.64,297.71,305.75,3227239,305.75
2016-04-12,309.55,313.28,306.00,306.97,4523060,306.97
2016-04-13,308.35,311.02,305.35,308.57,3126594,308.57
2016-04-18,308.35,326.58,308.35,323.32,6116004,323.32
2016-04-20,322.70,323.25,317.04,318.10,3955314,318.10
2016-04-21,318.10,328.34,318.10,323.60,3208430,323.60
2016-04-22,320.68,326.00,320.12,321.98,1977624,321.98
2016-04-25,320.05,327.35,319.60,326.12,1963348,326.12
2016-04-26,324.05,327.97,323.62,325.28,2979226,325.28
2016-04-27,323.68,331.60,323.68,327.47,2355830,327.47
2016-04-28,327.35,329.77,319.48,320.94,3605712,320.94
2016-04-29,320.02,327.18,320.02,326.02,1724308,326.02
2016-05-02,327.35,329.08,322.02,323.20,1234909,323.20
2016-05-03,324.98,325.35,317.08,317.98,2614969,317.98
2016-05-04,315.77,320.68,314.45,315.70,2101386,315.70
2016-05-05,316.35,317.08,309.74,312.95,2106660,312.95
2016-05-06,311.02,315.02,309.25,313.08,3639544,313.08
2016-05-09,314.35,316.68,310.88,312.35,2811300,312.35
2016-05-10,313.75,314.32,308.38,309.14,3167182,309.14
2016-05-11,306.20,309.20,302.85,306.54,3148481,306.54
2016-05-12,305.72,311.14,305.72,308.84,2006405,308.84
2016-05-13,308.10,311.68,306.50,309.28,1637024,309.28
2016-05-16,309.35,310.32,305.20,307.58,2048118,307.58
2016-05-17,310.07,316.20,310.02,315.12,3074144,315.12
2016-05-18,314.05,319.38,310.17,311.05,4389396,311.05
2016-05-19,310.62,316.52,310.35,314.44,3062763,314.44
2016-05-20,314.78,315.77,306.02,306.85,2386339,306.85
2016-05-23,308.95,310.72,303.68,307.32,2196100,307.32
2016-05-24,305.35,308.40,296.88,298.67,3098818,298.67
2016-05-25,301.52,313.58,293.73,305.82,2368529,305.82
2016-05-26,307.02,310.35,302.38,308.95,3621641,308.95
2016-05-27,317.02,341.58,315.84,337.35,17653877,337.35
2016-05-30,340.02,341.34,331.22,333.17,3930382,333.17
2016-05-31,333.17,336.00,324.67,326.85,6996448,326.85
2016-06-01,331.68,332.02,327.38,329.05,3222037,329.05
2016-06-02,328.92,335.52,326.25,334.38,4329582,334.38
2016-06-03,337.35,344.67,334.64,337.52,5580915,337.52
2016-06-06,335.48,336.45,330.02,331.44,3845736,331.44
2016-06-07,334.02,334.10,324.48,325.44,3520438,325.44
2016-06-08,324.10,328.48,323.07,326.74,3068670,326.74
2016-06-09,330.12,335.28,329.02,332.50,3950910,332.50
2016-06-10,333.02,334.80,328.20,328.97,2539202,328.97
2016-06-13,327.44,337.67,326.68,336.24,3733913,336.24
2016-06-14,338.68,339.02,329.40,330.40,3226624,330.40
2016-06-15,331.77,337.95,331.77,337.02,2516544,337.02
2016-06-16,338.08,340.02,333.55,337.18,3298443,337.18
2016-06-17,338.94,339.94,333.68,335.00,2631000,335.00
2016-06-20,333.34,337.52,331.37,334.95,1863696,334.95
2016-06-21,334.95,337.42,333.05,336.20,2202487,336.20
2016-06-22,336.02,337.87,334.44,336.47,2327764,336.47
2016-06-23,337.02,343.52,334.35,341.30,2239814,341.30
2016-06-24,337.35,341.48,332.05,337.84,3258149,337.84
2016-06-27,340.02,348.98,338.87,346.08,4301320,346.08
2016-06-28,347.28,351.38,346.75,350.58,3563729,350.58
2016-06-29,351.65,353.55,347.78,351.47,2497339,351.47
2016-06-30,354.02,359.35,350.38,357.40,7047182,357.40
2016-07-01,358.35,367.45,355.68,364.00,3197429,364.00
2016-07-04,365.02,370.02,365.02,368.74,5077864,368.74
2016-07-05,369.19,372.62,364.15,366.00,5875836,366.00
2016-07-07,366.40,373.69,363.18,371.39,7552323,371.39
2016-07-08,373.72,374.65,368.17,371.59,8512173,371.59
2016-07-11,375.65,383.35,373.39,377.79,9432395,377.79
2016-07-12,377.42,385.35,371.05,373.54,11059346,373.54
2016-07-13,373.29,375.35,362.42,363.75,5611062,363.75
2016-07-14,364.18,370.99,364.18,368.95,2355334,368.95
2016-07-15,369.35,371.95,364.68,369.85,3648103,369.85
2016-07-18,370.69,375.19,367.75,370.79,2543796,370.79
2016-07-19,370.42,382.69,369.39,381.45,4372214,381.45
2016-07-20,380.02,388.69,380.02,383.02,3475245,383.02
2016-07-21,388.15,393.75,382.22,384.19,4150244,384.19
2016-07-22,385.15,389.99,379.05,388.82,2938656,388.82
2016-07-25,391.35,401.25,390.29,395.69,4609771,395.69
2016-07-26,396.35,400.59,390.35,392.25,3218886,392.25
2016-07-27,392.45,397.59,388.32,392.35,3269715,392.35
2016-07-28,392.99,395.29,383.39,389.22,6396865,389.22
2016-07-29,391.75,398.02,388.42,395.12,2648283,395.12
2016-08-01,397.99,402.35,393.52,396.42,3332376,396.42
2016-08-02,397.72,399.82,384.79,386.25,4017800,386.25
2016-08-03,386.69,388.72,378.52,381.95,4268296,381.95
2016-08-04,382.85,385.42,372.02,379.55,3726048,379.55
2016-08-05,383.89,391.89,382.39,391.05,4148313,391.05
2016-08-08,395.42,411.82,392.69,404.52,12244722,404.52
2016-08-09,405.99,409.19,394.95,397.12,7375533,397.12
2016-08-10,398.39,403.02,385.62,389.05,6237291,389.05
2016-08-11,392.69,400.02,387.35,397.92,6323844,397.92
2016-08-12,392.82,396.35,383.32,386.65,4508439,386.65
2016-08-16,386.69,401.69,385.49,397.62,4903826,397.62
2016-08-17,397.35,399.22,389.05,391.59,2935442,391.59
2016-08-18,392.09,397.95,390.02,391.42,3802874,391.42
2016-08-19,392.69,396.75,387.55,395.49,3905367,395.49
2016-08-22,396.69,403.62,395.85,398.35,4933984,398.35
2016-08-23,400.69,401.42,381.02,384.09,5639753,384.09
2016-08-24,386.69,390.62,383.39,387.85,5490583,387.85
2016-08-25,391.35,400.02,387.42,398.85,8469745,398.85
2016-08-26,398.62,401.32,395.42,397.19,4611473,397.19
2016-08-29,397.99,401.22,395.95,399.22,3676979,399.22
2016-08-30,401.89,407.59,401.02,405.52,4467369,405.52
2016-08-31,406.02,406.65,398.42,401.75,14880526,401.75
2016-09-01,400.22,404.65,389.02,391.22,5586633,391.22
2016-09-02,393.35,394.02,387.55,391.19,3897141,391.19
2016-09-06,395.02,399.95,392.52,399.09,3413456,399.09
2016-09-07,399.95,399.99,391.39,393.22,2469706,393.22
2016-09-08,393.35,395.39,389.65,391.49,3164974,391.49
2016-09-09,391.42,396.69,390.05,392.39,2738422,392.39
2016-09-12,386.92,390.42,375.42,377.29,4118106,377.29
2016-09-14,381.09,385.69,377.62,383.59,3595815,383.59
2016-09-15,386.55,386.55,376.95,378.79,2900897,378.79
2016-09-16,383.35,387.95,379.42,385.32,17258128,385.32
2016-09-19,387.35,391.75,386.59,390.15,3224908,390.15
2016-09-20,391.35,393.32,388.55,390.52,3139634,390.52
2016-09-21,393.35,396.95,386.79,391.22,2660444,391.22
2016-09-22,395.35,400.35,392.49,399.22,3877438,399.22
2016-09-23,400.89,405.45,400.42,403.12,3125652,403.12
2016-09-26,403.35,416.62,396.89,414.99,4743843,414.99
2016-09-27,418.82,419.09,405.62,407.19,4181908,407.19
2016-09-28,408.02,413.19,406.32,410.89,2080622,410.89
2016-09-29,410.49,415.25,400.29,406.79,6717563,406.79
2016-09-30,403.35,412.49,402.69,408.42,2637417,408.42
2016-10-03,410.69,420.35,410.02,418.52,2755697,418.52
2016-10-04,418.85,426.02,418.72,424.99,2429288,424.99
2016-10-05,425.15,434.72,418.02,433.29,2518956,433.29
2016-10-06,435.82,455.76,434.69,447.16,5038419,447.16
2016-10-07,449.96,453.29,437.36,442.39,2874936,442.39
2016-10-10,442.69,444.62,435.56,438.56,2352749,438.56
2016-10-13,435.36,446.99,430.62,438.09,4890252,438.09
2016-10-14,440.66,448.29,439.36,444.59,2612040,444.59
2016-10-17,449.22,449.82,437.42,439.42,3040394,439.42
2016-10-18,440.69,442.42,430.69,437.86,2633685,437.86
2016-10-19,438.72,446.49,437.22,440.42,2737801,440.42
2016-10-20,440.69,443.36,436.06,441.46,2323135,441.46
2016-10-21,443.36,447.69,441.16,445.52,1982823,445.52
2016-10-24,446.36,458.66,444.72,457.49,2820748,457.49
2016-10-25,454.09,458.36,448.89,456.99,2677902,456.99
2016-10-26,455.62,457.66,447.29,450.72,2863159,450.72
2016-10-27,446.02,453.52,443.46,451.09,3427728,451.09
2016-10-28,448.69,451.02,444.26,446.06,2815992,446.06
2016-10-30,446.06,449.56,445.02,446.19,154627,446.19
2016-11-01,447.39,453.26,444.79,450.79,2260294,450.79
2016-11-02,446.69,446.69,436.69,440.12,2099871,440.12
2016-11-03,442.49,442.69,427.22,429.39,2864119,429.39
2016-11-04,428.69,432.95,421.35,429.02,2827897,429.02
2016-11-07,432.02,444.36,431.09,440.09,2436336,440.09
2016-11-08,438.02,445.29,436.26,440.39,2067704,440.39
2016-11-09,423.35,446.02,417.75,439.99,2850403,439.99
2016-11-10,439.02,448.66,439.02,443.06,3419223,443.06
2016-11-11,433.36,440.36,429.99,433.09,4282124,433.09
2016-11-15,430.89,436.56,414.39,429.09,9892064,429.09
2016-11-16,433.36,440.72,419.45,422.79,5486333,422.79
2016-11-17,423.35,429.22,414.12,423.69,6809493,423.69
2016-11-18,424.12,431.19,422.69,428.39,5492067,428.39
2016-11-21,431.15,431.69,420.05,422.59,4703808,422.59
2016-11-22,423.02,429.75,422.69,427.29,4293450,427.29
2016-11-23,426.69,428.69,416.29,422.62,4604494,422.62
2016-11-24,418.75,429.29,417.72,425.42,4019163,425.42
2016-11-25,427.35,431.55,423.49,426.29,2225692,426.29
2016-11-28,427.35,442.52,426.72,434.22,6223670,434.22
2016-11-29,435.36,438.46,428.02,429.22,3841995,429.22
2016-11-30,430.35,434.02,423.75,429.32,38417528,429.32
2016-12-01,424.55,426.69,412.39,419.29,4824090,419.29
2016-12-02,413.35,416.49,403.65,405.45,7375914,405.45
2016-12-05,403.29,411.32,398.79,402.82,4082973,402.82
2016-12-06,405.35,410.65,403.42,408.65,3386115,408.65
2016-12-07,410.69,422.69,410.29,421.45,4013381,421.45
2016-12-08,427.35,427.92,421.49,425.39,2673930,425.39
2016-12-09,425.22,425.35,416.89,423.12,3234873,423.12
2016-12-12,418.62,421.22,406.69,407.92,3199174,407.92
2016-12-13,408.09,420.69,406.35,419.12,2343033,419.12
2016-12-14,417.95,422.02,412.12,413.75,2430919,413.75
2016-12-15,413.29,420.55,405.62,410.45,4165433,410.45
2016-12-16,406.69,411.19,402.69,407.42,3385470,407.42
2016-12-19,412.62,415.35,406.75,407.92,2993100,407.92
2016-12-20,409.62,412.05,406.12,408.05,2884077,408.05
2016-12-21,407.75,410.92,401.62,409.22,3225518,409.22
2016-12-22,409.89,410.45,403.95,407.19,1261861,407.19
2016-12-23,406.52,410.85,404.85,407.29,1273463,407.29
2016-12-26,407.35,407.39,400.29,401.52,1222973,401.52
2016-12-27,402.02,411.32,400.82,410.39,1663511,410.39
2016-12-28,410.69,413.02,406.92,410.12,3503744,410.12
2016-12-29,410.35,430.02,409.39,426.45,7485871,426.45
2016-12-30,423.72,425.65,420.02,423.69,2338056,423.69
2017-01-02,426.69,429.85,424.95,427.02,1690067,427.02
2017-01-03,429.35,438.69,424.42,433.72,4735841,433.72
2017-01-04,433.22,440.62,427.92,436.99,4177903,436.99
2017-01-05,436.36,449.66,435.36,448.49,3720562,448.49
2017-01-06,447.36,454.02,441.06,443.26,2476553,443.26
2017-01-09,442.86,445.12,434.02,435.42,1760270,435.42
2017-01-10,439.86,450.69,438.89,440.22,2944726,440.22
2017-01-11,441.36,444.02,436.49,440.62,2509232,440.62
2017-01-12,441.36,445.82,438.12,439.56,1573561,439.56
2017-01-13,443.29,443.29,434.02,438.46,1778136,438.46
2017-01-16,441.79,447.42,437.09,445.42,1966492,445.42
2017-01-17,446.66,448.32,441.39,443.32,1318521,443.32
2017-01-18,442.76,442.79,433.56,436.99,3159031,436.99
2017-01-19,438.09,451.16,436.09,449.29,2726628,449.29
2017-01-20,448.02,450.69,441.36,443.19,2044674,443.19
2017-01-23,441.36,454.69,441.02,451.39,2550595,451.39
2017-01-24,451.36,458.82,449.16,454.96,2783106,454.96
2017-01-25,457.36,478.89,451.79,474.16,5446337,474.16
2017-01-27,475.36,484.56,460.89,469.86,2866733,469.86
2017-01-30,470.96,472.02,463.16,469.79,1464239,469.79
2017-01-31,470.36,470.36,451.39,454.46,3411656,454.46
2017-02-01,454.72,464.82,448.82,461.86,2764215,461.86
2017-02-02,463.36,475.36,462.96,467.96,2391111,467.96
2017-02-03,467.36,467.89,459.22,465.76,2448088,465.76
2017-02-06,468.96,474.22,466.02,470.26,1816252,470.26
2017-02-07,471.82,481.99,469.39,477.79,3418296,477.79
2017-02-08,479.16,484.69,476.09,480.36,3502451,480.36
2017-02-09,483.36,486.02,480.72,484.59,2967285,484.59
2017-02-10,488.69,488.69,474.69,477.06,3766835,477.06
2017-02-13,476.69,479.29,473.39,476.39,1448725,476.39
2017-02-14,477.82,477.89,457.89,461.39,2723313,461.39
2017-02-15,461.36,466.56,445.36,449.82,4840030,449.82
2017-02-16,447.06,451.46,441.36,446.29,5140009,446.29
2017-02-17,447.09,455.66,443.39,452.69,2918346,452.69
2017-02-20,455.02,468.02,453.39,466.86,2920475,466.86
2017-02-21,470.02,478.02,467.42,469.32,2438314,469.32
2017-02-22,470.02,478.69,469.09,476.22,3701105,476.22
2017-02-23,476.69,481.12,471.12,478.46,4518472,478.46
2017-02-27,476.02,483.22,467.29,471.82,3279450,471.82
2017-02-28,460.02,463.29,445.36,446.72,7520916,446.72
2017-03-01,450.02,451.29,435.62,439.66,5482662,439.66
2017-03-02,441.32,443.62,420.59,423.45,8908811,423.45
2017-03-03,422.62,423.62,410.19,421.89,11836528,421.89
2017-03-06,424.89,428.95,421.62,425.05,4947662,425.05
2017-03-07,427.35,432.49,425.89,430.62,3453967,430.62
2017-03-08,430.35,433.59,420.09,426.02,3223450,426.02
2017-03-09,429.45,429.62,420.32,421.35,3155374,421.35
